-6.000000000000000000e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 8.498065479045635626e-07
-6.000000000000000000e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 8.789490802030286262e-07
-6.000000000000000000e+00, -6.000000000000000000e+00, -3.000000000000000444e-01, 9.814479540182218608e-10
-6.000000000000000000e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 5.099393689533826447e-09
-6.000000000000000000e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 8.272799799158292910e-07
-6.000000000000000000e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 3.978028502160668656e-09
-6.000000000000000000e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 8.566939607135281623e-07
-6.000000000000000000e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 3.813981095390772647e-09
-6.000000000000000000e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 3.042125342744839261e-09
-6.000000000000000000e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 4.195722155486692235e-08
-5.900000000000000355e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 1.599457647216695490e-08
-5.900000000000000355e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 7.643528194023474201e-07
-5.900000000000000355e+00, -6.000000000000000000e+00, -3.000000000000000444e-01, 1.293664254831128399e-08
-5.900000000000000355e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 4.345646686942927938e-09
-5.900000000000000355e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 8.763253795507353485e-07
-5.900000000000000355e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 3.412158378068852513e-10
-5.900000000000000355e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 7.777652470508656248e-07
-5.900000000000000355e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 1.530207541122763465e-08
-5.900000000000000355e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 9.423892777249420760e-09
-5.900000000000000355e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 3.533970769353800411e-08
-5.800000000000000711e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 1.301364989103603850e-09
-5.800000000000000711e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 9.712177728715687408e-09
-5.800000000000000711e+00, -6.000000000000000000e+00, -3.000000000000000444e-01, 7.954590820702378339e-07
-5.800000000000000711e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 6.097073139699205124e-09
-5.800000000000000711e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 5.421888701562238884e-08
-5.800000000000000711e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 1.867335171823469943e-08
-5.800000000000000711e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 8.004085239576851965e-07
-5.800000000000000711e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 8.603186996936074434e-07
-5.800000000000000711e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 8.954691850249219583e-09
-5.800000000000000711e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 4.082479136968686263e-09
-5.800000000000000711e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 3.282214748878686623e-09
-5.700000000000001066e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 9.016882428625194607e-07
-5.700000000000001066e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 5.598033193621176949e-07
-5.700000000000001066e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 8.948609888648206834e-07
-5.700000000000001066e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 1.051890876624383997e-08
-5.700000000000001066e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 4.463221614514623215e-10
-5.700000000000001066e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 3.737425221572721015e-07
-5.700000000000001066e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 1.007391944085611692e-08
-5.700000000000001066e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 7.338207979046273712e-09
-5.700000000000001066e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 5.225286366794534970e-07
-5.600000000000001421e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 1.438115603491496606e-08
-5.600000000000001421e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 8.696009246023095329e-09
-5.600000000000001421e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 4.982574353107338538e-10
-5.600000000000001421e+00, -6.000000000000000000e+00, -3.000000000000000444e-01, 4.842908083446672919e-09
-5.600000000000001421e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 8.975730935389947051e-07
-5.600000000000001421e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 1.257008506172496676e-08
-5.600000000000001421e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 2.484128742707980415e-09
-5.600000000000001421e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 8.054210306340792285e-07
-5.600000000000001421e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 8.086942644069950231e-07
-5.600000000000001421e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 8.752462829875185149e-07
-5.600000000000001421e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 1.093452723921473014e-08
-5.600000000000001421e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 4.003728975021658764e-09
-5.600000000000001421e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 7.768154979714835949e-07
-5.500000000000001776e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 5.979027953628701864e-07
-5.500000000000001776e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 8.849781569608694723e-07
-5.500000000000001776e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 5.283069270944906913e-09
-5.500000000000001776e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 8.983064279277641448e-07
-5.500000000000001776e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 1.024454547859932088e-09
-5.500000000000001776e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 5.838769112642694050e-09
-5.500000000000001776e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 8.053902087112874481e-07
-5.500000000000001776e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 8.508397770867759306e-07
-5.500000000000001776e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 5.324534413375658749e-09
-5.400000000000002132e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 1.123206146758093462e-08
-5.400000000000002132e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 2.641556278604184600e-08
-5.400000000000002132e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 2.264308562871519660e-09
-5.400000000000002132e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 4.232355337308036211e-09
-5.400000000000002132e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 6.225451443242491388e-10
-5.400000000000002132e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 8.648490994289659453e-07
-5.400000000000002132e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 2.333341910798480917e-09
-5.400000000000002132e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 3.473593466196689455e-09
-5.400000000000002132e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 1.336479357405551114e-08
-5.300000000000002487e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 1.426419785843790953e-08
-5.300000000000002487e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 1.149919967247114969e-08
-5.300000000000002487e+00, -6.000000000000000000e+00, -3.000000000000000444e-01, 2.168418404835392787e-09
-5.300000000000002487e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 4.658668899537587905e-09
-5.300000000000002487e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 8.768974885242641776e-07
-5.300000000000002487e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 9.120314246047201662e-09
-5.300000000000002487e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 1.540018956802668940e-09
-5.300000000000002487e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 2.425802847483282635e-10
-5.300000000000002487e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 8.330666645406382238e-09
-5.200000000000002842e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 5.907390193726769170e-07
-5.200000000000002842e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 7.368442567212696138e-09
-5.200000000000002842e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 8.810968031980337273e-07
-5.200000000000002842e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 7.353456368264232746e-09
-5.200000000000002842e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 6.982610045724868542e-09
-5.200000000000002842e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 1.487339034156320750e-09
-5.200000000000002842e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 3.272765809470002023e-09
-5.200000000000002842e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 1.390007739132670381e-08
-5.200000000000002842e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 8.321851368009447205e-09
-5.200000000000002842e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 8.690105372011203102e-07
-5.200000000000002842e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 6.645397405691255964e-09
-5.100000000000003197e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 1.978565435933887652e-08
-5.100000000000003197e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 7.337101833115866273e-07
-5.100000000000003197e+00, -6.000000000000000000e+00, -3.000000000000000444e-01, 1.032487432439665929e-08
-5.100000000000003197e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 8.355258965764278443e-07
-5.100000000000003197e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 6.783725349635005460e-07
-5.100000000000003197e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 3.917609632253516148e-09
-5.100000000000003197e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 1.511475318238808474e-09
-5.100000000000003197e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 8.909527164746578079e-07
-5.100000000000003197e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 7.487455960131228070e-07
-5.100000000000003197e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 3.706417288640295638e-09
-5.100000000000003197e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 8.734535576593316787e-07
-5.000000000000003553e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 8.872571078200052968e-07
-5.000000000000003553e+00, -6.000000000000000000e+00, -3.000000000000000444e-01, 2.325550809700871419e-09
-5.000000000000003553e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 8.897177922051469195e-07
-5.000000000000003553e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 5.545912102888905726e-09
-5.000000000000003553e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 5.602443593488714892e-09
-5.000000000000003553e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 3.710220693164955920e-07
-5.000000000000003553e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 9.285727600172321995e-09
-5.000000000000003553e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 1.367917562333786965e-08
-5.000000000000003553e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 8.626103870312817678e-07
-4.900000000000003908e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 7.930070114525733981e-07
-4.900000000000003908e+00, -6.000000000000000000e+00, -3.000000000000000444e-01, 5.948616291107100657e-08
-4.900000000000003908e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 7.413597842287345074e-09
-4.900000000000003908e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 8.830349852928520238e-07
-4.900000000000003908e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 7.939808577361873092e-07
-4.900000000000003908e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 5.590794671661569902e-10
-4.900000000000003908e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 1.434379413467468151e-08
-4.900000000000003908e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 8.903964986473056300e-07
-4.900000000000003908e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 3.452398260606059822e-09
-4.800000000000004263e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 5.960849733810391759e-09
-4.800000000000004263e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 1.045431432089571860e-08
-4.800000000000004263e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 6.952077313826521442e-09
-4.800000000000004263e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 8.642996922958445455e-07
-4.800000000000004263e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 6.065547353273359642e-09
-4.800000000000004263e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 8.533601344140606967e-07
-4.800000000000004263e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 7.455546095513910185e-07
-4.800000000000004263e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 2.650201835763255076e-08
-4.800000000000004263e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 9.014707464416460933e-07
-4.800000000000004263e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 8.399829825123106190e-07
-4.700000000000004619e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 1.201834223252262779e-08
-4.700000000000004619e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 4.261168413677296584e-09
-4.700000000000004619e+00, -6.000000000000000000e+00, -2.000000000000000666e-01, 8.777932538350796930e-07
-4.700000000000004619e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 8.823694486181921755e-09
-4.700000000000004619e+00, -6.000000000000000000e+00, 9.999999999999986677e-02, 3.489403042067351684e-09
-4.700000000000004619e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 7.046746179639740403e-07
-4.700000000000004619e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 1.107387490151268199e-08
-4.700000000000004619e+00, -6.000000000000000000e+00, 3.999999999999998002e-01, 8.693607664156388256e-07
-4.700000000000004619e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 8.766739313159632941e-07
-4.700000000000004619e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 9.902602471356657836e-10
-4.600000000000004974e+00, -6.000000000000000000e+00, -5.999999999999999778e-01, 6.863363921638665323e-09
-4.600000000000004974e+00, -6.000000000000000000e+00, -5.000000000000000000e-01, 8.876732519524920906e-07
-4.600000000000004974e+00, -6.000000000000000000e+00, -4.000000000000000222e-01, 8.986362061591534743e-07
-4.600000000000004974e+00, -6.000000000000000000e+00, -1.000000000000000888e-01, 5.765851796013521380e-09
-4.600000000000004974e+00, -6.000000000000000000e+00, -1.110223024625156540e-16, 8.470302245200400606e-07
-4.600000000000004974e+00, -6.000000000000000000e+00, 1.999999999999998446e-01, 2.174192701431820635e-09
-4.600000000000004974e+00, -6.000000000000000000e+00, 2.999999999999998224e-01, 6.180060978522306025e-09
-4.600000000000004974e+00, -6.000000000000000000e+00, 4.999999999999996669e-01, 4.435476768094304035e-09
-4.600000000000004974e+00, -6.000000000000000000e+00, 5.999999999999997558e-01, 2.503143434751109420e-09
-6.000000000000000000e+00, -5.900000000000000355e+00, -4.000000000000000222e-01, 1.412986279092365393e-09
-6.000000000000000000e+00, -5.900000000000000355e+00, -3.000000000000000444e-01, 1.256826038797953573e-09
-6.000000000000000000e+00, -5.900000000000000355e+00, -2.000000000000000666e-01, 7.929497121494932460e-07
-6.000000000000000000e+00, -5.900000000000000355e+00, -1.000000000000000888e-01, 7.542040040675601250e-07
-6.000000000000000000e+00, -5.900000000000000355e+00, -1.110223024625156540e-16, 6.941749859379342127e-09
-6.000000000000000000e+00, -5.900000000000000355e+00, 9.999999999999986677e-02, 8.255946823965132154e-09
-6.000000000000000000e+00, -5.900000000000000355e+00, 1.999999999999998446e-01, 3.953365137476794553e-09
-6.000000000000000000e+00, -5.900000000000000355e+00, 2.999999999999998224e-01, 5.586339867136302875e-08
-5.900000000000000355e+00, -5.900000000000000355e+00, -5.999999999999999778e-01, 3.530635126480774290e-09
-5.900000000000000355e+00, -5.900000000000000355e+00, -5.000000000000000000e-01, 5.267809945319612552e-03
-5.900000000000000355e+00, -5.900000000000000355e+00, -4.000000000000000222e-01, 3.363280441703864146e-08
-5.900000000000000355e+00, -5.900000000000000355e+00, -2.000000000000000666e-01, 8.481289554926689164e-03
-5.900000000000000355e+00, -5.900000000000000355e+00, -1.000000000000000888e-01, 7.923514260710362154e-07
-5.900000000000000355e+00, -5.900000000000000355e+00, -1.110223024625156540e-16, 9.358510624224436668e-09
-5.900000000000000355e+00, -5.900000000000000355e+00, 9.999999999999986677e-02, 5.542007822612049537e-07
